Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
UNFAO-LEG-413468,Lumpy skin disease,,36.574737,9.390056,163438ZELDOU,Tunisia,Africa,2025-07-29,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-412295,Lumpy skin disease,,45.772405,6.253055,162203ANNECY,France,Europe,2025-07-28,2025-08-01,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-412405,Lumpy skin disease,,40.30794,9.07156,162312OROTELLI,Italy,Europe,2025-07-28,2025-08-05,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-412404,Lumpy skin disease,,40.29275,9.116667,162313OROTELLI,Italy,Europe,2025-07-28,2025-08-05,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413469,Lumpy skin disease,,36.569655,9.383523,163437ZELDOU,Tunisia,Africa,2025-07-27,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-412294,Lumpy skin disease,,45.770046,6.251743,162204ANNECY,France,Europe,2025-07-27,2025-08-01,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-412362,Lumpy skin disease,,45.748822,6.316325,162290ANNECY,France,Europe,2025-07-26,2025-08-04,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411986,Lumpy skin disease,,45.749662,6.317258,162080ANNECY,France,Europe,2025-07-26,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411989,Lumpy skin disease,,45.78778,6.20302,162061ANNECY,France,Europe,2025-07-26,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411985,Lumpy skin disease,,40.25888,9.2727,162081ORANI,Italy,Europe,2025-07-25,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411988,Lumpy skin disease,,45.740204,6.305958,162078ANNECY,France,Europe,2025-07-25,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411954,Lumpy skin disease,,45.82957,5.880999,161954ANNECY,France,Europe,2025-07-25,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411984,Lumpy skin disease,,40.26065,9.27494,162082ORANI,Italy,Europe,2025-07-25,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411983,Lumpy skin disease,,40.397264,9.172869,162083BENETUTTI,Italy,Europe,2025-07-25,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411956,Lumpy skin disease,,45.831082,5.891302,161951ANNECY,France,Europe,2025-07-24,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411949,Lumpy skin disease,,45.785551,5.945063,161959CHAMBÉRY,France,Europe,2025-07-23,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411951,Lumpy skin disease,,45.785551,5.945063,161957CHAMBÉRY,France,Europe,2025-07-23,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411987,Lumpy skin disease,,45.812104,5.924742,162079ANNECY,France,Europe,2025-07-23,2025-07-30,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411955,Lumpy skin disease,,45.835855,5.886704,161953ANNECY,France,Europe,2025-07-23,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411950,Lumpy skin disease,,45.785551,5.945063,161958CHAMBÉRY,France,Europe,2025-07-23,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411952,Lumpy skin disease,,45.80304,5.90399,161956CHAMBÉRY,France,Europe,2025-07-23,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411957,Lumpy skin disease,,45.833328,5.93333,161950ANNECY,France,Europe,2025-07-22,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411711,Lumpy skin disease,,45.81849,5.906705,161778ANNECY,France,Europe,2025-07-22,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411958,Lumpy skin disease,,45.72769,6.26876,161949ANNECY,France,Europe,2025-07-22,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411712,Lumpy skin disease,,45.8557,5.98299,161777ANNECY,France,Europe,2025-07-22,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411713,Lumpy skin disease,,45.78639,5.945,161776CHAMBÉRY,France,Europe,2025-07-21,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411695,Lumpy skin disease,,40.3092,9.2079,161748ORANI,Italy,Europe,2025-07-21,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411694,Lumpy skin disease,,40.30125,9.04641,161749ORANI,Italy,Europe,2025-07-21,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411658,Lumpy skin disease,,45.76676,6.534592,161671ALBERTVILLE,France,Europe,2025-07-21,2025-07-23,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411953,Lumpy skin disease,,45.77312,5.90383,161955CHAMBÉRY,France,Europe,2025-07-20,2025-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411698,Lumpy skin disease,,40.25851,9.20678,161741ORANI,Italy,Europe,2025-07-18,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411697,Lumpy skin disease,,40.306593,9.071998,161743OROTELLI,Italy,Europe,2025-07-18,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411701,Lumpy skin disease,,40.25499,9.12552,161736ORANI,Italy,Europe,2025-07-18,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411699,Lumpy skin disease,,40.28341,9.22293,161739ORANI,Italy,Europe,2025-07-18,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411700,Lumpy skin disease,,40.24738,9.12763,161737ORANI,Italy,Europe,2025-07-18,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411522,Lumpy skin disease,,45.73177,6.29517,161613ANNECY,France,Europe,2025-07-18,2025-07-22,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411524,Lumpy skin disease,,45.76667,6.3,161611ANNECY,France,Europe,2025-07-17,2025-07-22,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411418,Lumpy skin disease,,45.746318,6.283645,161492ANNECY,France,Europe,2025-07-16,2025-07-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411525,Lumpy skin disease,,45.74702,6.293547,161610ANNECY,France,Europe,2025-07-16,2025-07-22,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411532,Lumpy skin disease,,40.304711,9.068162,161607OROTELLI,Italy,Europe,2025-07-16,2025-07-21,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-416808,Lumpy skin disease,,11.90896,106.187928,166816MEMONG COMMUNE,Cambodia,Asia,2025-07-16,2025-10-20,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411526,Lumpy skin disease,,45.730836,6.293155,161609ANNECY,France,Europe,2025-07-16,2025-07-22,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411523,Lumpy skin disease,,45.76175,6.308166,161612ANNECY,France,Europe,2025-07-16,2025-07-22,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411533,Lumpy skin disease,,40.34618,9.110074,161606OROTELLI,Italy,Europe,2025-07-16,2025-07-21,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411419,Lumpy skin disease,,45.752725,6.271632,161491ANNECY,France,Europe,2025-07-15,2025-07-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411422,Lumpy skin disease,,45.81331,5.90718,161488ANNECY,France,Europe,2025-07-14,2025-07-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411084,Lumpy skin disease,,40.260758,9.168392,161411ORANI,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411082,Lumpy skin disease,,40.280527,9.116003,161413OROTELLI,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411081,Lumpy skin disease,,40.3192,9.1386,161414OROTELLI,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411085,Lumpy skin disease,,40.24569,9.20289,161410ORANI,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411088,Lumpy skin disease,,40.725228,9.485748,161407PADRU,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411423,Lumpy skin disease,,45.78778,6.20302,161487ANNECY,France,Europe,2025-07-14,2025-07-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411421,Lumpy skin disease,,45.776,5.892,161489CHAMBÉRY,France,Europe,2025-07-14,2025-07-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411087,Lumpy skin disease,,40.467998,9.151939,161408BENETUTTI,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411083,Lumpy skin disease,,40.33221,9.08099,161412OROTELLI,Italy,Europe,2025-07-14,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410963,Lumpy skin disease,,45.815866,5.893342,161276CHAMBÉRY,France,Europe,2025-07-12,2025-07-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410964,Lumpy skin disease,,45.848617,5.91182,161274ANNECY,France,Europe,2025-07-12,2025-07-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410962,Lumpy skin disease,,45.818855,5.884543,161277CHAMBÉRY,France,Europe,2025-07-12,2025-07-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410965,Lumpy skin disease,,45.741155,6.289335,161272ANNECY,France,Europe,2025-07-12,2025-07-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410967,Lumpy skin disease,,45.932344,5.908444,161268ANNECY,France,Europe,2025-07-11,2025-07-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411420,Lumpy skin disease,,45.79867,5.896,161490CHAMBÉRY,France,Europe,2025-07-11,2025-07-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411086,Lumpy skin disease,,40.28833,9.157329,161409ONIFERI,Italy,Europe,2025-07-10,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411089,Lumpy skin disease,,40.3399,9.167,161406ONIFERI,Italy,Europe,2025-07-10,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410966,Lumpy skin disease,,45.739081,6.309311,161271ANNECY,France,Europe,2025-07-09,2025-07-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411090,Lumpy skin disease,,40.35071,9.132964,161405OROTELLI,Italy,Europe,2025-07-09,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410761,Lumpy skin disease,,45.836144,5.952319,161050ANNECY,France,Europe,2025-07-09,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411091,Lumpy skin disease,,40.24096,9.093,161404ORANI,Italy,Europe,2025-07-08,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411093,Lumpy skin disease,,40.3121,9.2046,161401ORANI,Italy,Europe,2025-07-08,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411092,Lumpy skin disease,,40.34778,9.16083,161403ONIFERI,Italy,Europe,2025-07-08,2025-07-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410619,Lumpy skin disease,,40.3451,9.2594,160918NUORO,Italy,Europe,2025-07-07,2025-07-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410620,Lumpy skin disease,,40.319967,9.100123,160917OROTELLI,Italy,Europe,2025-07-07,2025-07-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410763,Lumpy skin disease,,45.80542,5.890954,161041CHAMBÉRY,France,Europe,2025-07-07,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-416810,Lumpy skin disease,,11.895679,106.121375,166814KOKIR COMMUNE,Cambodia,Asia,2025-07-07,2025-10-20,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410765,Lumpy skin disease,,45.812541,5.897265,161039CHAMBÉRY,France,Europe,2025-07-07,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410764,Lumpy skin disease,,45.82235,5.86832,161040CHAMBÉRY,France,Europe,2025-07-07,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410766,Lumpy skin disease,,45.794874,5.902321,161038CHAMBÉRY,France,Europe,2025-07-07,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410625,Lumpy skin disease,,45.827391,5.907129,Massingy 160971 ANNECY,France,Europe,2025-07-06,2025-07-06,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-410762,Lumpy skin disease,,45.80122,5.9174,160967CHAMBÉRY,France,Europe,2025-07-05,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410769,Lumpy skin disease,,45.8107,5.8974,160969CHAMBÉRY,France,Europe,2025-07-05,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410771,Lumpy skin disease,,45.809822,5.880446,160738CHAMBÉRY,France,Europe,2025-07-03,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410768,Lumpy skin disease,,45.8096,5.8803,160975CHAMBÉRY,France,Europe,2025-07-03,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410626,Lumpy skin disease,,45.799303,5.906145,Entrelacs 160961 CHAMBÉRY,France,Europe,2025-07-03,2025-07-09,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-410770,Lumpy skin disease,,45.79597,5.900912,160739CHAMBÉRY,France,Europe,2025-07-03,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410767,Lumpy skin disease,,45.8115,5.8818,160977CHAMBÉRY,France,Europe,2025-07-03,2025-07-11,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410621,Lumpy skin disease,,40.33445,9.15608,160916ONIFERI,Italy,Europe,2025-07-02,2025-07-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413467,Lumpy skin disease,,36.570638,9.382094,163439ZELDOU,Tunisia,Africa,2025-07-01,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410622,Lumpy skin disease,,40.24404,9.13817,160915ORANI,Italy,Europe,2025-07-01,2025-07-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411584,Lumpy skin disease,,11.791632,106.097366,"161662SALANG 1 VILLAGE, DA COMMUNE, MEMOT DISTRICT, TBONG KHMUM PROVINCE",Cambodia,Asia,2025-07-01,2025-07-23,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410412,Lumpy skin disease,,45.8097,5.8875,Entrelacs 160654 CHAMBÉRY,France,Europe,2025-07-01,2025-07-04,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-410016,Lumpy skin disease,,40.2623,9.082244,160531ORANI,Italy,Europe,2025-06-30,2025-07-01,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410065,Lumpy skin disease,,40.335997,9.123835,160554OROTELLI,Italy,Europe,2025-06-30,2025-07-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410015,Lumpy skin disease,,40.22246,9.19132,160532SARULE,Italy,Europe,2025-06-30,2025-07-01,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410064,Lumpy skin disease,,40.28903,9.102816,160555OROTELLI,Italy,Europe,2025-06-30,2025-07-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-410063,Lumpy skin disease,,40.209698,9.177213,160556SARULE,Italy,Europe,2025-06-30,2025-07-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411696,Lumpy skin disease,,40.33359,9.16725,161746ONIFERI,Italy,Europe,2025-06-30,2025-07-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-409687,Lumpy skin disease,,40.392626,9.018567,ob_160530 - LSD-2025-005 - Bottidda,Italy,Europe,2025-06-27,2025-06-27,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-409686,Lumpy skin disease,,40.24291,9.22451,160529 ORANI,Italy,Europe,2025-06-26,2025-06-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-409682,Lumpy skin disease,,45.197941,10.814533,ob_160230 - IT-LSD-2025-00002 - Porto Mantovano,Italy,Europe,2025-06-25,2025-06-26,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-409869,Lumpy skin disease,,45.7977,5.89422,ob_160408 - DNC_2025001 - Chambéry,France,Europe,2025-06-23,2025-06-29,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-409685,Lumpy skin disease,,40.31139,9.09821,ob_160528 - LSD-2025-003 - Orotelli,Italy,Europe,2025-06-22,2025-06-27,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-409460,Lumpy skin disease,,40.30429,9.22154,ob_160039 - LSD-2025-001 - Orani,Italy,Europe,2025-06-20,2025-06-21,Domestic - Cattle,National authorities,,,Confirmed
UNFAO-LEG-413472,Lumpy skin disease,,36.741155,9.588919,163434HIDOUSS,Tunisia,Africa,2025-06-12,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413470,Lumpy skin disease,,36.74346,9.590416,163436HIDOUSS,Tunisia,Africa,2025-06-09,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413471,Lumpy skin disease,,36.5162,9.667738,163435EL GAMMARDHI,Tunisia,Africa,2025-06-09,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413475,Lumpy skin disease,,36.619746,9.346312,163429MEZOUGHA,Tunisia,Africa,2025-06-07,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413474,Lumpy skin disease,,36.514953,9.484521,163431OULED SELAMA,Tunisia,Africa,2025-06-05,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413478,Lumpy skin disease,,36.753233,10.021347,163424MORNAGUIA,Tunisia,Africa,2025-05-30,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413477,Lumpy skin disease,,36.641747,9.623254,163425EL HERI,Tunisia,Africa,2025-05-25,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413481,Lumpy skin disease,,36.898229,10.220771,163421CHOTRANA,Tunisia,Africa,2025-05-25,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413480,Lumpy skin disease,,37.042662,10.165344,163422KALAAT EL ANDALOUS EST,Tunisia,Africa,2025-05-25,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413489,Lumpy skin disease,,36.176234,10.107549,163413DEGHAFLA EST,Tunisia,Africa,2025-05-22,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413485,Lumpy skin disease,,36.613736,10.274483,163417EL KESSIBI,Tunisia,Africa,2025-05-22,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413476,Lumpy skin disease,,36.624997,10.227595,163426ESSALEM,Tunisia,Africa,2025-05-20,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413482,Lumpy skin disease,,36.889159,10.010745,163420BEJAOUA,Tunisia,Africa,2025-05-19,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413488,Lumpy skin disease,,36.678207,10.291308,163414KABOUTI,Tunisia,Africa,2025-05-19,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413483,Lumpy skin disease,,36.709658,10.166487,163419NAASSEN,Tunisia,Africa,2025-05-16,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413479,Lumpy skin disease,,36.9784,10.134456,163423BOU HANACH,Tunisia,Africa,2025-05-16,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413473,Lumpy skin disease,,36.577383,9.511739,163433ES-SLOUGHIA,Tunisia,Africa,2025-05-15,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413490,Lumpy skin disease,,36.717311,9.864654,163412BORJ EL AMRI,Tunisia,Africa,2025-05-12,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413496,Lumpy skin disease,,37.059909,10.135721,163358KAALAT EL ANDALOUS EST,Tunisia,Africa,2025-05-04,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413495,Lumpy skin disease,,37.057898,10.133103,163359KALAAT EL ANDALOUS EST,Tunisia,Africa,2025-05-03,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413494,Lumpy skin disease,,36.961697,9.956708,163360BACH HAMBA,Tunisia,Africa,2025-05-02,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413486,Lumpy skin disease,,37.009019,9.864461,163416AIN GHLEL,Tunisia,Africa,2025-05-02,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411585,Lumpy skin disease,,13.220135,103.173358,"161661PEAM AEK VILLAGE, PEAM AEK COMMUNE, AEK PHNUM DISTRICT, BATTAMBANG PROVINCE",Cambodia,Asia,2025-05-01,2025-07-23,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413493,Lumpy skin disease,,36.823939,10.064167,163409MANOUBA,Tunisia,Africa,2025-05-01,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413491,Lumpy skin disease,,36.96338,9.924941,163411SIDI OTHMEN,Tunisia,Africa,2025-04-30,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413497,Lumpy skin disease,,36.838949,9.593244,163356EL MELAHA,Tunisia,Africa,2025-04-30,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413500,Lumpy skin disease,,36.7733,9.076659,163354ELMAJLESS,Tunisia,Africa,2025-04-25,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413492,Lumpy skin disease,,36.709483,10.300121,163410CHELA,Tunisia,Africa,2025-04-25,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413498,Lumpy skin disease,,36.839884,9.590573,163355EL MELAHA,Tunisia,Africa,2025-04-25,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413513,Lumpy skin disease,,37.102084,8.98572,163341CAP NEGRO,Tunisia,Africa,2025-04-23,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413487,Lumpy skin disease,,36.970556,9.960551,163415BACH HAMBA,Tunisia,Africa,2025-04-22,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413504,Lumpy skin disease,,35.070484,10.390896,163350CHALEB,Tunisia,Africa,2025-04-21,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413484,Lumpy skin disease,,36.698391,10.175506,163418CHEBADA,Tunisia,Africa,2025-04-20,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413499,Lumpy skin disease,,36.839082,9.590315,163357EL MELAHA,Tunisia,Africa,2025-04-20,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413505,Lumpy skin disease,,35.070484,10.390896,163349CHALEB,Tunisia,Africa,2025-04-19,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413506,Lumpy skin disease,,36.366716,9.909361,163348FAHS,Tunisia,Africa,2025-04-16,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-413507,Lumpy skin disease,,34.668948,10.627921,163347EL HAJEB,Tunisia,Africa,2025-04-07,2025-08-26,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411591,Lumpy skin disease,,11.795715,105.106494,"161655KHNAR SA VILLAGE, KHNAR SA COMMUNE, SREY SANTHOR DISTRICT, KAMPONG CHAM PROVINCE",Cambodia,Asia,2025-04-01,2025-07-23,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-411586,Lumpy skin disease,,13.134412,103.229804,"161660SAMRAONG KNONG COMMUNE, AEK PHNUM DISTRICT, BATTAMBANG PROVINCE",Cambodia,Asia,2025-03-30,2025-07-23,Domestic - Cattle,WOAH (former OIE),,,Confirmed
