case_id,country,disease_type,report_date,latitude,longitude,species
1821,Thailand,LSD,2021-08-24,15.820101,101.982321,Domestic - Cattle
1822,Thailand,LSD,2021-08-24,17.884801,99.557307,Domestic - Cattle
1823,Thailand,LSD,2021-08-24,18.267366,99.432414,Domestic - Cattle
1824,Thailand,LSD,2022-08-18,16.98646,103.64143,Domestic - Cattle
1825,Thailand,LSD,2022-09-02,16.05575,102.76793,Domestic - Cattle
1826,Thailand,LSD,2022-09-02,15.75979,102.77227,Domestic - Cattle
1827,Thailand,LSD,2022-09-02,16.69394,102.45517,Domestic - Cattle
1828,Thailand,LSD,2021-08-24,17.15882,100.832144,Domestic - Cattle
1829,Thailand,LSD,2021-08-24,13.121288,100.041111,Domestic - Cattle
1830,Thailand,LSD,2021-08-24,17.208467,102.389383,Domestic - Cattle
1831,Thailand,LSD,2022-09-02,16.462772,102.805858,Domestic - Cattle
1832,Thailand,LSD,2022-09-02,16.493881,102.615998,Domestic - Cattle
1833,Thailand,LSD,2022-09-02,16.701667,102.878402,Domestic - Cattle
1834,Thailand,LSD,2021-05-25,14.164,99.682,Domestic - Cattle
1835,Thailand,LSD,2021-05-25,16.702,102.878,Domestic - Cattle
1836,Thailand,LSD,2021-05-25,16.493881,102.615998,Domestic - Cattle
1837,Thailand,LSD,2021-07-14,13.912,99.602,Domestic - Cattle
1838,Thailand,LSD,2021-08-24,15.88367,102.250469,Domestic - Cattle
1839,Thailand,LSD,2021-08-24,13.231775,99.813307,Domestic - Cattle
1840,Thailand,LSD,2022-08-18,16.47963,103.70906,Domestic - Cattle | Domestic - Buffaloe
1841,Thailand,LSD,2021-05-25,16.899005,99.151195,Domestic - Cattle
1842,Malaysia,LSD,2021-06-24,4.5124,101.11229,Domestic - Cattle
1843,Thailand,LSD,2021-08-24,18.26524,103.465977,Domestic - Cattle
1844,Thailand,LSD,2021-08-24,18.322021,103.322293,Domestic - Cattle
1845,Thailand,LSD,2021-08-24,14.83854,104.34423,Domestic - Cattle
1846,Malaysia,LSD,2021-07-12,5.644,100.915,Domestic - Cattle
1847,Thailand,LSD,2021-08-24,14.946272,104.007054,Domestic - Cattle
1848,Thailand,LSD,2022-08-18,16.78288,103.73395,Domestic - Cattle | Domestic - Buffaloe
1849,Thailand,LSD,2021-08-24,16.143146,102.970557,Domestic - Cattle
1850,Thailand,LSD,2022-08-18,16.716324,104.056877,Domestic - Buffaloe | Domestic - Cattle
1851,Thailand,LSD,2022-08-18,16.90857,103.21627,Domestic - Cattle
1852,Thailand,LSD,2022-08-18,16.58895,103.77054,Domestic - Cattle
1853,Thailand,LSD,2022-04-08,15.72333,101.47648,Domestic - Cattle
1854,Thailand,LSD,2022-06-13,16.296353,104.813216,Domestic - Cattle
1855,Thailand,LSD,2021-05-25,14.048,100.407,Domestic - Cattle
1856,Thailand,LSD,2021-05-25,15.044553,103.940974,Domestic - Cattle
1857,Thailand,LSD,2021-05-25,14.949428,103.780736,Domestic - Buffaloe
1858,Thailand,LSD,2021-05-25,15.340912,103.902422,Domestic - Buffaloe
1859,Thailand,LSD,2021-05-25,14.052521,100.185626,Domestic - Cattle
1860,Thailand,LSD,2021-05-24,13.817325,99.816858,Domestic - Cattle
1861,Thailand,LSD,2021-05-25,16.296353,104.813216,Domestic - Cattle
1862,Thailand,LSD,2021-05-07,16.462772,102.805858,Domestic - Cattle
1863,Thailand,LSD,2021-05-07,16.128,103.308,Domestic - Cattle
1864,Thailand,LSD,2021-05-07,16.618,104.353,Domestic - Cattle
1865,Thailand,LSD,2021-05-07,13.949546,100.091641,Domestic - Cattle
1866,Thailand,LSD,2021-05-07,15.440425,104.911698,Domestic - Cattle
1867,Thailand,LSD,2021-07-13,13.948,99.778,Domestic - Cattle
1868,Thailand,LSD,2021-08-24,16.716324,104.056877,Domestic - Cattle
1869,Thailand,LSD,2021-06-25,17.159282,104.132534,Domestic - Cattle
1870,Thailand,LSD,2022-09-02,15.807367,102.653,Domestic - Cattle
1871,Thailand,LSD,2022-09-02,16.81412,102.083472,Domestic - Cattle
1872,Thailand,LSD,2021-05-25,15.311,103.646,Domestic - Cattle
1873,Thailand,LSD,2021-08-24,15.807367,102.653,Domestic - Cattle
1874,Thailand,LSD,2021-08-23,16.81412,102.083472,Domestic - Cattle | Domestic - Buffaloe
1875,Thailand,LSD,2022-04-08,16.39982,102.3228,Domestic - Cattle
1876,Thailand,LSD,2022-04-08,16.30013,101.59579,Domestic - Cattle
1877,Thailand,LSD,2022-05-24,13.073831,99.878334,Domestic - Cattle
1878,Thailand,LSD,2022-09-02,15.989932,102.626761,Domestic - Cattle
1879,Thailand,LSD,2021-05-25,16.547,104.63,Domestic - Cattle
1880,Thailand,LSD,2021-05-25,17.202,104.538,Domestic - Cattle
1881,Thailand,LSD,2021-05-25,17.438,102.526,Domestic - Cattle
1882,Thailand,LSD,2021-05-25,15.973,105.15,Domestic - Cattle
1883,Thailand,LSD,2021-05-07,14.885,103.51,Domestic - Cattle
1884,Thailand,LSD,2021-08-24,14.902952,102.664847,Domestic - Cattle
1885,Thailand,LSD,2021-08-24,15.989932,102.626761,Domestic - Cattle
1886,Thailand,LSD,2021-08-24,15.832089,101.653073,Domestic - Cattle
1887,Thailand,LSD,2021-08-24,17.355875,99.599815,Domestic - Cattle
1888,Thailand,LSD,2021-08-24,14.473441,103.587134,Domestic - Cattle
1889,Thailand,LSD,2021-08-24,17.79949,102.67662,Domestic - Cattle
1890,Thailand,LSD,2022-04-08,15.55606,101.98007,Domestic - Cattle
1891,Thailand,LSD,2022-07-05,17.473423,103.729791,Domestic - Buffaloe | Domestic - Cattle
1892,Thailand,LSD,2021-05-25,17.393588,102.788431,Domestic - Cattle
1893,Thailand,LSD,2021-05-25,17.613,104.496,Domestic - Cattle
1894,Thailand,LSD,2021-05-25,18.09,99.16,Domestic - Cattle
1895,Thailand,LSD,2021-05-25,12.255,99.735,Domestic - Cattle
1896,Thailand,LSD,2021-05-06,20.23,100.16,Domestic - Cattle
1897,Thailand,LSD,2021-08-24,17.473423,103.729791,Domestic - Cattle
1898,Thailand,LSD,2021-08-24,17.85,102.585,Domestic - Cattle
1899,Thailand,LSD,2021-08-24,17.74712,102.202111,Domestic - Cattle
1900,Thailand,LSD,2021-08-24,18.394443,99.279481,Domestic - Cattle
1901,Thailand,LSD,2022-06-13,12.609,99.679,Domestic - Cattle
1902,Thailand,LSD,2021-05-25,17.499059,104.107489,Domestic - Cattle
1903,Thailand,LSD,2021-05-25,17.054442,104.647054,Domestic - Cattle
1904,Thailand,LSD,2021-05-25,17.636127,104.239185,Domestic - Cattle
1905,Thailand,LSD,2021-05-07,17.322,104.664,Domestic - Cattle
1906,Thailand,LSD,2021-08-24,16.727833,102.342626,Domestic - Cattle
1907,Thailand,LSD,2021-08-24,12.608833,99.67873,Domestic - Cattle
1908,Thailand,LSD,2022-06-13,15.745085,104.571227,Domestic - Cattle
1909,Thailand,LSD,2021-08-24,19.563911,99.947868,Domestic - Cattle
1910,Thailand,LSD,2021-08-24,15.745085,104.571227,Domestic - Cattle
1911,Thailand,LSD,2022-08-04,15.745085,104.571227,Domestic - Cattle
1912,Thailand,LSD,2022-07-05,17.03856,104.348283,Domestic - Buffaloe | Domestic - Cattle
1913,Thailand,LSD,2021-08-24,17.039,104.348,Domestic - Cattle
1914,Thailand,LSD,2021-08-24,14.620211,104.406512,Domestic - Cattle
1915,Thailand,LSD,2022-07-05,17.586209,104.009857,Domestic - Buffaloe | Domestic - Cattle
1916,Thailand,LSD,2021-08-24,17.586,104.01,Domestic - Cattle
1917,Thailand,LSD,2022-07-05,17.776176,103.840654,Domestic - Buffaloe | Domestic - Cattle
1918,Thailand,LSD,2021-05-07,14.597,99.68,Domestic - Cattle
1919,Thailand,LSD,2021-08-24,17.776,103.841,Domestic - Cattle
1920,Thailand,LSD,2022-08-18,16.728472,103.323425,Domestic - Buffaloe | Domestic - Cattle
1921,Thailand,LSD,2021-05-25,16.728,103.323,Domestic - Cattle
1922,Thailand,LSD,2021-05-07,14.781,99.852,Domestic - Cattle
1923,Thailand,LSD,2021-08-24,14.795,104.67,Domestic - Cattle
1924,Thailand,LSD,2022-08-04,14.781497,99.851523,Domestic - Cattle
1925,Thailand,LSD,2022-04-08,14.63768,100.14394,Domestic - Cattle
1926,Thailand,LSD,2022-04-08,14.1947,99.94135,Domestic - Cattle
1927,Thailand,LSD,2022-04-08,14.42091,99.87829,Domestic - Cattle
1928,Thailand,LSD,2021-05-07,15.349,104.183,Domestic - Cattle
1929,Thailand,LSD,2022-08-04,14.42091,99.87829,Domestic - Cattle
1930,Thailand,LSD,2022-08-04,14.63768,100.14394,Domestic - Buffaloe
1931,Thailand,LSD,2022-08-04,14.1947,99.94135,Domestic - Cattle
1932,Thailand,LSD,2022-04-08,14.4965,100.10307,Domestic - Cattle
1933,Thailand,LSD,2022-04-08,14.7601,100.05529,Domestic - Cattle
1934,Thailand,LSD,2021-08-24,17.485709,102.727677,Domestic - Cattle
1935,Thailand,LSD,2022-08-04,14.7601,100.05529,Domestic - Cattle
1936,Thailand,LSD,2022-08-04,14.4965,100.10307,Domestic - Cattle
1937,Thailand,LSD,2022-04-08,14.64358,99.94369,Domestic - Cattle
1938,Thailand,LSD,2022-04-08,14.36214,100.14359,Domestic - Cattle
1939,Thailand,LSD,2022-04-08,14.87245,100.05791,Domestic - Cattle
1940,Thailand,LSD,2021-05-07,12.108,99.743,Domestic - Cattle
1941,Thailand,LSD,2022-08-04,14.87245,100.05791,Domestic - Cattle
1942,Thailand,LSD,2022-08-04,14.36214,100.14359,Domestic - Cattle
1943,Thailand,LSD,2022-08-04,14.64358,99.94369,Domestic - Buffaloe
1944,Thailand,LSD,2022-08-04,14.64358,99.94369,Domestic - Cattle
1945,Thailand,LSD,2022-03-03,16.087,104.436,Domestic - Buffaloe | Domestic - Cattle
1946,Thailand,LSD,2021-05-25,16.203,104.523,Domestic - Cattle
1947,Thailand,LSD,2021-08-24,13.082406,99.965466,Domestic - Cattle
1948,Thailand,LSD,2021-05-06,13.082,99.965,Domestic - Cattle
1949,Thailand,LSD,2021-05-06,13.541,99.775,Domestic - Cattle
1950,Thailand,LSD,2021-07-14,13.541,99.775,Domestic - Cattle
1951,Thailand,LSD,2022-07-05,17.865747,103.621266,Domestic - Buffaloe | Domestic - Cattle
1952,Thailand,LSD,2021-08-24,17.866,103.621,Domestic - Cattle
1953,Thailand,LSD,2022-08-18,16.445393,103.345071,Domestic - Cattle | Domestic - Buffaloe
1954,Thailand,LSD,2021-05-25,15.992124,103.866757,Domestic - Cattle
1955,Thailand,LSD,2021-05-25,16.445,103.345,Domestic - Cattle
1956,Thailand,LSD,2022-08-18,16.524365,104.051536,Domestic - Buffaloe | Domestic - Cattle
1957,Thailand,LSD,2022-08-18,16.882143,103.52467,Domestic - Buffaloe | Domestic - Cattle
1958,Thailand,LSD,2021-05-24,16.524,104.052,Domestic - Cattle
1959,Thailand,LSD,2021-05-24,15.583826,104.009689,Domestic - Cattle
1960,Thailand,LSD,2021-05-25,13.820842,100.020911,Domestic - Cattle
1961,Thailand,LSD,2021-05-25,16.882143,103.52467,Domestic - Cattle
1962,Thailand,LSD,2022-08-18,16.289974,103.714154,Domestic - Cattle
1963,Thailand,LSD,2021-05-25,16.29,103.714,Domestic - Cattle
1964,Thailand,LSD,2021-05-24,16.152,103.748,Domestic - Cattle
1965,Thailand,LSD,2021-05-25,16.284453,103.267377,Domestic - Cattle
1966,Taiwan (Province of China),LSD,2021-04-14,25.1,121.36,Domestic - Cattle
1967,Thailand,LSD,2021-05-25,16.021806,103.510361,Domestic - Cattle
1968,Thailand,LSD,2021-05-24,15.380844,104.340203,Domestic - Cattle | Domestic - Buffaloe
1969,Thailand,LSD,2021-05-24,15.84237,103.864256,Domestic - Cattle | Domestic - Buffaloe
1970,Thailand,LSD,2021-05-25,15.514274,104.258253,Domestic - Cattle
1971,Thailand,LSD,2021-05-25,15.608,103.803,Domestic - Cattle
1972,Thailand,LSD,2021-05-25,16.049907,103.997901,Domestic - Cattle
1973,Thailand,LSD,2021-05-25,15.844059,104.393812,Domestic - Cattle
1974,Thailand,LSD,2021-05-25,15.646636,104.334439,Domestic - Cattle
1975,Thailand,LSD,2021-05-25,16.054895,104.285994,Domestic - Cattle
1976,Thailand,LSD,2022-08-18,16.288053,103.604413,Domestic - Buffaloe | Domestic - Cattle
1977,Thailand,LSD,2022-03-03,15.984,104.198,Domestic - Cattle | Domestic - Buffaloe
1978,Thailand,LSD,2022-03-03,15.844,104.394,Domestic - Cattle
1979,Thailand,LSD,2021-05-25,16.305,104.218,Domestic - Cattle
1980,Thailand,LSD,2021-05-07,16.288053,103.604413,Domestic - Cattle
1981,Thailand,LSD,2021-05-07,15.849,104.169,Domestic - Cattle
1982,Thailand,LSD,2021-08-24,15.192,104.035,Domestic - Cattle
1983,Thailand,LSD,2022-08-18,16.513255,103.555636,Domestic - Buffaloe | Domestic - Cattle
1984,Thailand,LSD,2022-05-24,15.710832,104.706795,Domestic - Buffaloe | Domestic - Cattle
1985,Thailand,LSD,2021-05-25,15.829,103.55,Domestic - Cattle
1986,Thailand,LSD,2021-05-25,15.711,104.707,Domestic - Cattle
1987,Thailand,LSD,2021-05-25,16.513,103.556,Domestic - Cattle
1988,Thailand,LSD,2021-05-25,16.322,103.797,Domestic - Cattle
1989,Thailand,LSD,2022-08-04,15.710832,104.706795,Domestic - Cattle
1990,Thailand,LSD,2021-05-25,15.625,103.383,Domestic - Cattle
1991,Thailand,LSD,2021-05-25,15.671,104.854,Domestic - Cattle
1992,Thailand,LSD,2021-05-25,16.292,103.962,Domestic - Cattle
1993,Thailand,LSD,2022-08-04,15.671292,104.854339,Domestic - Cattle
1994,Thailand,LSD,2022-08-18,14.943823,103.060775,Domestic - Buffaloe | Domestic - Cattle
1995,Thailand,LSD,2022-09-02,15.880559,104.638527,Domestic - Cattle
1996,Thailand,LSD,2021-05-07,15.881,104.639,Domestic - Cattle
1997,Thailand,LSD,2021-05-07,14.944,103.061,Domestic - Cattle
1998,Thailand,LSD,2022-08-04,15.880559,104.638527,Domestic - Cattle
1999,Thailand,LSD,2022-08-18,14.561056,102.577978,Domestic - Cattle
2000,Thailand,LSD,2021-05-25,14.561,102.578,Domestic - Cattle
2001,Thailand,LSD,2021-08-24,15.095784,103.966272,Domestic - Cattle
2002,Thailand,LSD,2021-08-24,14.901127,104.180519,Domestic - Cattle
2003,Thailand,LSD,2021-06-25,15.74778,104.10607,Domestic - Cattle
2004,Thailand,LSD,2021-04-09,15.74778,104.10607,Domestic - Cattle
2005,Thailand,LSD,2021-05-25,15.695,104.074,Domestic - Cattle
2006,Thailand,LSD,2021-08-24,15.988706,103.066379,Domestic - Cattle
2007,Thailand,LSD,2021-08-24,15.785878,103.807367,Domestic - Cattle
2008,Russian Federation,LSD,2022-03-24,50.518,128.874,Domestic - Cattle
2009,Viet Nam,LSD,2021-04-18,18.323,105.753,Domestic - Cattle
2010,Viet Nam,LSD,2020-12-15,17.026,106.961,Domestic - Cattle
2011,Viet Nam,LSD,2020-12-15,17.026,106.961,Domestic - Cattle
2012,China,LSD,2020-12-12,45.36139,118.3511,Domestic - Cattle
2013,China,LSD,2020-12-12,36.30166,118.03782,Domestic - Cattle
2014,China,LSD,2020-12-12,23.90763,108.99938,Domestic - Cattle
2015,China,LSD,2020-12-12,37.31539,105.974,Domestic - Cattle
2016,Viet Nam,LSD,2021-04-18,22.72,106.553,Domestic - Cattle
2017,Viet Nam,LSD,2020-12-09,22.5473,105.8734,Domestic - Cattle
2018,Myanmar,LSD,2020-11-24,22.66354942,95.29969788,Domestic - Cattle
2019,Sri Lanka,LSD,2021-01-19,9.062135,80.660804,Domestic - Cattle
2020,Sri Lanka,LSD,2021-01-19,9.0621351,80.6608048,Domestic - Cattle
2021,Djibouti,LSD,2020-11-04,11.516665,42.1,Domestic - Cattle
2022,Viet Nam,LSD,2020-11-02,21.6325,106.3035,Domestic - Cattle
2023,Viet Nam,LSD,2020-12-09,21.6104,106.4839,Domestic - Cattle
2024,Viet Nam,LSD,2020-11-02,21.6498,106.2723,Domestic - Cattle
2025,Viet Nam,LSD,2020-12-09,21.927,106.5539,Domestic - Cattle
2026,Viet Nam,LSD,2020-11-02,22.7837,106.7957,Domestic - Cattle
2027,Viet Nam,LSD,2020-11-02,21.6402,106.2182,Domestic - Cattle
2028,Viet Nam,LSD,2020-12-09,22.8109,106.7446,Domestic - Cattle
2029,Bhutan,LSD,2020-10-08,26.995056,89.062259,Domestic - Cattle
2030,Viet Nam,LSD,2020-12-09,22.8093,106.0684,Domestic - Cattle
2031,Bhutan,LSD,2020-10-08,26.995233,88.961435,Domestic - Cattle
2032,Bhutan,LSD,2020-10-08,27.058592,88.908976,Domestic - Cattle
2033,"China, Hong Kong Special Administrative Region	",LSD,2020-11-24,22.3833,114.2667,Domestic - Cattle
2034,China,LSD,2020-10-10,30.19524,107.86476,Domestic - Cattle
2035,China,LSD,2020-10-10,30.18072,102.26932,Domestic - Cattle
2036,Russian Federation,LSD,2020-10-02,48.527472,134.906564,Domestic - Cattle
2037,Sri Lanka,LSD,2021-01-19,8.888178,80.04611,Domestic - Cattle
2038,Sri Lanka,LSD,2021-01-19,8.888178931,80.0461103553,Domestic - Cattle
2039,Sri Lanka,LSD,2021-01-19,9.67349,80.029027,Domestic - Cattle
2040,Sri Lanka,LSD,2021-01-19,9.75,80.08333,Domestic - Cattle
2041,Sri Lanka,LSD,2021-01-19,9.75,80.08333,Domestic - Cattle
2042,Sri Lanka,LSD,2021-01-19,9.6734908,80.0290277,Domestic - Cattle
2043,Bhutan,LSD,2020-10-08,26.986596,88.893197,Domestic - Cattle
2044,Russian Federation,LSD,2020-09-25,56.926858,81.967362,Domestic - Cattle
2045,Sri Lanka,LSD,2021-01-19,9.6579014,80.1643076,Domestic - Cattle
2046,Sri Lanka,LSD,2021-01-19,9.657901,80.164307,Domestic - Cattle
2047,Sri Lanka,LSD,2021-01-19,9.71517,80.066849,Domestic - Cattle
2048,Sri Lanka,LSD,2021-01-19,9.7151701,80.0668497,Domestic - Cattle
2049,Bhutan,LSD,2020-10-08,26.920233,89.116417,Domestic - Cattle
2050,Bhutan,LSD,2020-10-08,26.959953,89.007111,Domestic - Cattle
2051,Russian Federation,LSD,2020-09-03,48.476357,135.175988,Domestic - Cattle
2052,Bhutan,LSD,2020-10-08,26.96612,88.981101,Domestic - Cattle
2053,China,LSD,2020-09-14,24.45672,118.334506,Domestic - Cattle
2054,China,LSD,2020-09-14,24.45672,118.334506,Domestic - Cattle
2055,China,LSD,2020-09-14,24.437691,118.427993,Domestic - Cattle
2056,China,LSD,2020-09-14,24.45672,118.334506,Domestic - Cattle
2057,China,LSD,2020-09-14,24.437691,118.427993,Domestic - Cattle
2058,China,LSD,2020-09-14,24.416667,118.316667,Domestic - Cattle
2059,China,LSD,2020-09-14,24.416667,118.316667,Domestic - Cattle
2060,China,LSD,2020-09-14,24.416667,118.316667,Domestic - Cattle
2061,China,LSD,2020-09-14,24.416667,118.316667,Domestic - Cattle
2062,China,LSD,2020-09-14,24.437691,118.427993,Domestic - Cattle
2063,China,LSD,2020-09-14,24.437691,118.427993,Domestic - Cattle
2064,China,LSD,2020-09-14,24.481109,118.427993,Domestic - Cattle
2065,China,LSD,2020-08-17,24.86941,99.10592,Domestic - Cattle
2066,China,LSD,2020-09-14,24.437691,118.427993,Domestic - Cattle
2067,China,LSD,2020-09-14,24.437691,118.427993,Domestic - Cattle
2068,Nepal,LSD,2020-08-12,27.576557,85.522331,Domestic - Buffaloe
2069,China,LSD,2020-09-03,24.43935,118.32918,Domestic - Cattle
2070,Nepal,LSD,2020-08-12,27.759591,85.339865,Domestic - Cattle
2071,Bhutan,LSD,2020-10-08,26.920233,89.116417,Domestic - Cattle
2072,Russian Federation,LSD,2020-08-07,51.35587,80.558806,Domestic - Cattle
2073,Nepal,LSD,2020-08-12,28.2563,83.9617,Domestic - Cattle | Domestic - Buffaloe
2074,Nepal,LSD,2020-08-12,27.9727,84.2477,Domestic - Cattle
2075,China,LSD,2020-08-06,24.449528,118.439139,Domestic - Cattle
2076,China,LSD,2020-08-06,24.480028,118.423056,Domestic - Cattle
2077,China,LSD,2020-08-06,24.466472,118.321972,Domestic - Cattle
2078,China,LSD,2020-08-06,24.456177,118.423941,Domestic - Cattle
2079,China,LSD,2020-08-06,24.45325,118.351056,Domestic - Cattle
2080,China,LSD,2020-08-06,24.48024,118.31136,Domestic - Cattle
2081,China,LSD,2020-08-06,24.520462,118.41407,Domestic - Cattle
2082,Nepal,LSD,2020-07-29,26.790316,85.338733,Domestic - Cattle
2083,China,LSD,2020-08-06,24.444261,118.412714,Domestic - Cattle
2084,China,LSD,2020-08-06,24.43036,118.32019,Domestic - Cattle
2085,China,LSD,2020-07-20,24.645556,106.2275,Domestic - Cattle
2086,China,LSD,2020-07-20,24.691944,106.157778,Domestic - Cattle
2087,China,LSD,2020-07-20,24.68,106.188889,Domestic - Cattle
2088,China,LSD,2020-08-06,24.469444,118.313944,Domestic - Cattle
2089,China,LSD,2020-08-06,24.46574,118.31628,Domestic - Cattle
2090,China,LSD,2020-08-06,24.46647,118.32197,Domestic - Cattle
2091,China,LSD,2020-08-06,24.424528,118.302806,Domestic - Cattle
2092,China,LSD,2020-08-06,24.49225,118.409361,Domestic - Cattle
2093,China,LSD,2020-07-15,24.849028,106.249228,Domestic - Cattle
2094,China,LSD,2020-07-15,24.83644,106.223867,Domestic - Cattle
2095,China,LSD,2020-08-06,24.487083,118.314472,Domestic - Cattle
2096,China,LSD,2020-08-06,24.467306,118.315944,Domestic - Cattle
2097,China,LSD,2020-07-13,29.059166,119.5161111,Domestic - Cattle
2098,China,LSD,2020-08-06,24.462198,118.32716,Domestic - Cattle
2099,China,LSD,2020-08-06,24.45463,118.33531,Domestic - Cattle
2100,Nepal,LSD,2020-08-05,27.380405,85.072644,Domestic - Cattle
2101,China,LSD,2020-07-10,24.44166,118.44759,Domestic - Cattle
2102,Nepal,LSD,2020-07-29,27.623619,84.610948,Domestic - Cattle
2103,China,LSD,2020-07-13,29.659769,118.300009,Domestic - Cattle
2104,China,LSD,2020-07-13,24.1046,116.8633,Domestic - Cattle
2105,Nepal,LSD,2020-07-29,26.642475,87.383367,Domestic - Cattle
2106,China,LSD,2020-07-13,27.09386,116.250072,Domestic - Cattle
2107,China,LSD,2020-06-22,25.936111,115.901111,Domestic - Cattle
2108,China,LSD,2020-06-22,25.536671,116.331818,Domestic - Cattle
2109,Syrian Arab Republic,LSD,2020-04-30,35.6116,36.1637,Domestic - Cattle
2110,Bangladesh,LSD,2020-09-10,22.437184,90.380931,Domestic - Cattle
2111,Russian Federation,LSD,2019-11-06,52.49329,79.95024,Domestic - Cattle
2112,Israel,LSD,2019-10-31,33.050647,35.406541,Domestic - Cattle
2113,Russian Federation,LSD,2019-10-29,55.81528,76.96952,Domestic - Cattle
2114,Russian Federation,LSD,2019-10-09,55.652,70.273,Domestic - Cattle
2115,Russian Federation,LSD,2019-09-25,53.804183,82.661315,Domestic - Cattle
2116,Syrian Arab Republic,LSD,2020-03-09,34.9092,36.4843,Domestic - Cattle
2117,Russian Federation,LSD,2019-09-25,51.446,47.9557,Domestic - Cattle
2118,Russian Federation,LSD,2019-09-25,51.445628,47.931788,Domestic - Cattle
2119,Russian Federation,LSD,2019-09-19,55.569204,69.124549,Domestic - Cattle
2120,Russian Federation,LSD,2019-09-19,55.4583,69.3242,Domestic - Cattle
2121,Russian Federation,LSD,2019-09-12,55.924905,70.143763,Domestic - Cattle
2122,Russian Federation,LSD,2019-09-12,51.29798,46.603424,Domestic - Cattle
2123,Russian Federation,LSD,2019-09-12,55.081623,74.533353,Domestic - Cattle
2124,Russian Federation,LSD,2019-09-12,55.609609,70.495382,Domestic - Cattle
2125,Russian Federation,LSD,2019-09-12,54.895912,78.265121,Domestic - Cattle
2126,Russian Federation,LSD,2019-09-12,55.048349,74.593919,Domestic - Cattle
2127,West Bank,LSD,2019-09-09,31.5729,35.1877,Domestic - Cattle
2128,Bangladesh,LSD,2020-03-05,22.65,89.09,Domestic - Cattle
2129,Russian Federation,LSD,2019-09-04,54.55858,72.75143,Domestic - Cattle
2130,Russian Federation,LSD,2019-09-04,54.98289,72.12187,Domestic - Cattle
2131,Russian Federation,LSD,2019-08-27,55.937892,70.16604,Domestic - Cattle
2132,Russian Federation,LSD,2019-09-04,54.955058,75.814718,Domestic - Cattle
2133,Russian Federation,LSD,2019-08-27,55.6713,69.20185,Domestic - Cattle
2134,Russian Federation,LSD,2019-08-27,54.917817,78.649628,Domestic - Cattle
2135,Russian Federation,LSD,2019-08-21,54.81272,74.871614,Domestic - Cattle
2136,Russian Federation,LSD,2019-08-21,54.81272,74.871614,Domestic - Cattle
2137,Russian Federation,LSD,2019-08-21,54.81272,74.871614,Domestic - Cattle
2138,India,LSD,2019-11-18,20.9605,86.3711,Domestic - Cattle
2139,India,LSD,2019-08-25,20.9605,86.3711,Domestic - Cattle
2140,Israel,LSD,2019-09-17,32.791981,35.330164,Domestic - Cattle
2141,Israel,LSD,2019-09-17,32.776675,35.306662,Domestic - Cattle
2142,India,LSD,2019-11-18,21.636522,86.857682,Domestic - Cattle
2143,India,LSD,2019-08-25,21.636522,86.857682,Domestic - Cattle
2144,Israel,LSD,2019-09-17,32.456501,35.028724,Domestic - Cattle
2145,Russian Federation,LSD,2019-08-21,54.92527,78.096482,Domestic - Cattle
2146,Russian Federation,LSD,2019-08-21,54.92527,78.096482,Domestic - Cattle
2147,Russian Federation,LSD,2019-08-21,54.92527,78.096482,Domestic - Cattle
2148,India,LSD,2019-11-18,21.585458,86.91667,Domestic - Cattle
2149,India,LSD,2019-08-25,21.585458,86.91667,Domestic - Cattle
2150,Russian Federation,LSD,2019-08-14,54.323148,73.05368,Domestic - Cattle
2151,China,LSD,2019-10-25,43.882221,81.56451,Domestic - Cattle
2152,China,LSD,2019-10-25,43.834976,81.161057,Domestic - Cattle
2153,China,LSD,2019-10-25,43.966008,81.248335,Domestic - Cattle
2154,Russian Federation,LSD,2019-08-14,54.84852,75.51794,Domestic - Cattle
2155,Russian Federation,LSD,2019-08-07,54.5556,74.14463,Domestic - Cattle
2156,Russian Federation,LSD,2019-08-07,54.5556,74.14463,Domestic - Cattle
2157,Russian Federation,LSD,2019-08-14,55.05673,76.867777,Domestic - Cattle
2158,China,LSD,2019-10-25,43.688309,81.547132,Domestic - Cattle
2159,China,LSD,2019-10-25,43.836019,81.074165,Domestic - Cattle
2160,China,LSD,2019-08-26,43.54425,80.99361,Domestic - Cattle
2161,China,LSD,2019-10-25,43.591386,81.239566,Domestic - Cattle
2162,China,LSD,2019-10-25,43.761281,81.419105,Domestic - Cattle
2163,China,LSD,2019-10-25,43.978094,81.324148,Domestic - Cattle
2164,China,LSD,2019-10-25,43.805409,81.25112,Domestic - Cattle
2165,China,LSD,2019-10-25,43.801366,80.800777,Domestic - Cattle
2166,China,LSD,2019-10-25,43.833523,80.866547,Domestic - Cattle
2167,China,LSD,2019-10-25,43.546925,80.998887,Domestic - Cattle
2168,China,LSD,2019-10-25,43.842698,80.985762,Domestic - Cattle
2169,Israel,LSD,2019-09-17,32.694453,35.435592,Domestic - Cattle
2170,China,LSD,2019-10-25,43.727804,81.31971,Domestic - Cattle
2171,China,LSD,2019-10-25,44.045009,80.79963,Domestic - Cattle
2172,China,LSD,2019-10-25,43.8284,81.206167,Domestic - Cattle
2173,Bangladesh,LSD,2019-10-10,23.685,90.598,Domestic - Cattle
2174,China,LSD,2019-10-25,43.15416,81.12118,Domestic - Cattle
2175,China,LSD,2019-10-25,43.99365,80.90709,Domestic - Cattle
